MovieID,Title,AvgRating,Count
63793,Wagon Master (1950),3.500,4
3244,"Goodbye Girl, The (1977)",3.620,891
5712,Blow Out (1981),3.514,353
3056,Oxygen (1999),2.986,70
5240,Running Scared (1980),3.376,101
32022,Gunner Palace (2004),3.461,77
2019,Seven Samurai (Shichinin no samurai) (1954),4.314,5751
4437,Suspiria (1977),3.588,387
5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),3.263,38
7879,Notorious C.H.O. (2002),3.408,125
37736,Oliver Twist (2005),3.531,160
1042,That Thing You Do! (1996),3.476,4649
8836,Wicker Park (2004),3.157,245
3373,Buck and the Preacher (1972),3.159,22
1406,"Judgement in Stone, A (La Cérémonie) (1995)",3.588,227
6128,Six Pack (1982),2.630,50
4854,Clambake (1967),2.704,49
5488,"Merchant of Four Seasons, The (Der Händler der vier Jahreszeiten) (1972)",3.212,26
5558,Love and a Bullet (2002),2.567,15
3684,"Fabulous Baker Boys, The (1989)",3.315,1115
4703,Chocolat (1988),3.707,936
1715,Office Killer (1997),2.509,57
4991,Joe Somebody (2001),2.808,247
7944,"Night of the Iguana, The (1964)",3.811,103
4137,Morgan Stewart's Coming Home (1987),2.457,47
6381,"Three Marias, The (As Três Marias) (2002)",2.700,5
1676,Starship Troopers (1997),3.193,8491
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),3.651,367
27838,Mean Creek (2004),3.597,357
1822,Meet the Deedles (1998),1.827,107
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",3.640,125
26838,"Snapper, The (1993)",3.645,110
128,Jupiter's Wife (1994),3.509,57
2792,Airplane II: The Sequel (1982),3.014,2215
2159,Henry: Portrait of a Serial Killer (1986),3.402,959
5354,Cactus Flower (1969),3.292,84
7125,Spring Forward (1999),3.683,41
8503,Ivanhoe (1952),3.026,38
5571,"Pinochet Case, The (Le Cas Pinochet) (2001)",2.500,10
1252,Chinatown (1974),4.242,8211
141,"Birdcage, The (1996)",3.522,13426
4718,American Pie 2 (2001),3.061,3869
6885,In the Cut (2003),2.574,269
1067,"Damsel in Distress, A (1937)",3.375,88
319,Shallow Grave (1994),3.810,3952
4021,Before Night Falls (2000),3.773,558
5564,Swimfan (2002),2.230,345
46559,"Road to Guantanamo, The (2006)",3.612,103
395,Desert Winds (1995),3.250,8
63283,"Whole Town's Talking, The (1935)",3.667,3
8646,Distant Drums (1951),2.875,4
3527,Predator (1987),3.601,7527
58998,Forgetting Sarah Marshall (2008),3.697,674
8589,Winter War (Talvisota) (1989),3.765,338
50162,Arthur and the Invisibles (2007),2.979,47
4668,Some Girls (a.k.a. Sisters) (1988),3.700,25
3560,In the Realm of Passion (a.k.a. Phantom Love) (Ai No Borei) (1978),3.464,14
3282,Different for Girls (1996),3.614,70
7376,Walking Tall (2004),2.987,378
4174,Avalon (1990),3.759,449
6748,"Brood, The (1979)",3.530,134
2361,Pink Flamingos (1972),3.296,695
3302,Beautiful People (1999),3.467,168
7772,Undercurrent (1946),3.350,10
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),3.264,53
6088,Jekyll & Hyde... Together Again (1982),2.520,25
1278,Young Frankenstein (1974),4.020,8297
58306,Mongol (2007),3.665,136
7707,"He Said, She Said (1991)",2.878,111
2233,Digging to China (1998),2.707,29
32261,Thirty Seconds Over Tokyo (1944),3.422,58
9014,Since You Went Away (1944),3.550,20
33296,Buying the Cow (2002),3.000,5
58559,"Dark Knight, The (2008)",4.295,2598
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",3.845,326
55946,Lions For Lambs (2007),3.061,115
2800,Little Nemo: Adventures in Slumberland (1992),3.057,176
6111,Paradise (1982),2.583,30
2213,Waltzes from Vienna (1933),1.708,12
46194,Adam & Steve (2005),3.143,7
2103,Tall Tale (1995),2.971,121
974,Algiers (1938),3.487,75
42018,Mrs. Henderson Presents (2005),3.502,254
157,Canadian Bacon (1995),2.791,1575
34534,Four Brothers (2005),3.264,404
4956,"Stunt Man, The (1980)",3.833,410
25888,Action in the North Atlantic (1943),3.267,15
1142,Get Over It (1996),3.184,38
1324,Amityville: Dollhouse (1996),1.711,154
1938,"Lost Weekend, The (1945)",3.894,603
1801,"Man in the Iron Mask, The (1998)",3.043,3041
2682,Limbo (1999),3.797,510
7096,Rivers and Tides (2001),4.050,131
27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",3.625,52
3263,White Men Can't Jump (1992),3.106,2964
7444,13 Going on 30 (2004),3.162,965
4498,"Dead Pool, The (1988)",3.196,527
1153,Raw Deal (1948),3.354,89
45732,My Super Ex-Girlfriend (2006),2.657,360
39408,Left Behind: World at War (2005),1.929,28
26681,Bullet in the Head (1990),3.556,27
954,Mr. Smith Goes to Washington (1939),4.061,2955
6733,I'm Going Home (Je rentre à la maison) (2001),3.000,13
4319,Apache (1954),3.263,40
2181,Marnie (1964),3.517,606
1731,Mr. Magoo (1997),1.839,426
1440,Amos & Andrew (1993),2.790,431
26138,"Hill, The (1965)",3.411,28
5335,"Coca-Cola Kid, The (1985)",3.212,113
5773,Neighbors (1981),2.664,134
39896,South Central (1992),3.167,15
4061,"Man in the Moon, The (1991)",3.513,720
6782,Leningrad Cowboys Go America (1989),3.185,130
8981,Closer (2004),3.605,1650
6179,"Prayer for the Dying, A (1987)",3.263,38
4674,Tap (1989),2.905,58
7103,Madhouse (1990),2.576,46
6541,"League of Extraordinary Gentlemen, The (2003)",2.682,2206
8934,Bebe's Kids (1992),2.293,92
1332,"Believers, The (1987)",2.984,476
816,Two Deaths (1995),3.214,49
7267,Who's the Man? (1993),2.483,29
27370,Late Night Shopping (2001),3.500,25
3889,Highlander: Endgame (2000),2.434,751
3513,Rules of Engagement (2000),3.295,1507
3961,Ghoulies (1985),2.255,323
7461,Strayed (Les Égarés) (2003),3.333,18
31445,Employee of the Month (2004),3.011,90
4291,Nine to Five (a.k.a. 9 to 5) (1980),3.263,1198
4419,All That Heaven Allows (1955),3.874,127
699,To Cross the Rubicon (1991),2.250,12
414,"Air Up There, The (1994)",2.587,531
5029,China Moon (1994),2.978,69
61236,Waltz With Bashir (Vals im Bashir) (2008),4.100,5
748,"Arrival, The (1996)",3.167,3292
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",4.069,385
6210,Volcano High (Whasango) (2001),3.039,51
3595,Held Up (1999),2.347,36
6447,Duel at Diablo (1966),3.022,23
8868,Head in the Clouds (2004),2.653,59
44844,Phat Girlz (2006),2.021,24
6739,At War with the Army (1950),2.769,13
2735,"Golden Child, The (1986)",2.848,2274
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),3.608,37
52865,Diggers (2006),3.000,1
5684,Naqoyqatsi (2002),3.243,113
5239,Rude Boy (1980),3.348,33
1283,High Noon (1952),4.108,2805
5899,Zulu (1964),3.848,561
4872,Intimacy (2000),3.132,87
6021,"American Friend, The (Der Amerikanische Freund) (1977)",3.791,110
1699,"Butcher Boy, The (1997)",3.630,734
2996,Music of the Heart (1999),3.369,457
41,Richard III (1995),3.866,2981
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),3.576,205
436,Color of Night (1994),2.644,733
7474,"Boys in the Band, The (1970)",3.620,46
331,Tom & Viv (1994),3.285,372
6267,Assassination Tango (2002),2.906,48
7188,Buster (1988),2.630,27
7000,Hudson Hawk (1991),2.787,574
1729,Jackie Brown (1997),3.672,6046
5602,"Ladykillers, The (1955)",3.828,526
44788,This Film Is Not Yet Rated (2006),3.771,316
3050,Light It Up (1999),2.738,82
1798,Hush (1998),2.470,184
9008,"Invisible Man Returns, The (1940)",2.979,24
3316,Reindeer Games (2000),2.611,1396
45852,See No Evil (2006),2.265,49
55288,Reservation Road (2007),3.349,53
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",3.359,46
8624,Freedom Downtime (2001),3.312,8
2116,"Lord of the Rings, The (1978)",3.184,2837
6882,Returner (Ritaanaa) (2002),3.387,159
5836,Houseboat (1958),3.441,169
5412,"Villain, The (1979)",2.670,53
63617,Christmas on Mars (2008),3.500,2
4550,Switching Channels (1988),2.704,54
7615,Desert Hearts (1985),3.500,44
32333,"Seagulls Laughter, The (Mávahlátur) (2001)",3.375,8
996,Last Man Standing (1996),2.973,2002
3981,Red Planet (2000),2.689,1905
1039,Synthetic Pleasures (1995),2.838,37
6007,P.S. Your Cat is Dead (2002),2.600,5
27874,Going the Distance (2004),3.000,8
888,Land Before Time III: The Time of the Great Giving (1995),2.218,425
563,Germinal (1993),3.416,226
4204,Losin' It (1983),2.152,82
1625,"Game, The (1997)",3.809,7898
8968,After the Sunset (2004),3.104,394
4774,Big Trouble (2002),3.259,353
1290,Some Kind of Wonderful (1987),3.497,1486
5053,Blankman (1994),2.208,283
4916,Midway (1976),3.550,307
4070,Amy (1998),3.220,25
4120,Hunk (1987),2.409,33
3377,Hangmen Also Die (1943),3.380,25
2378,Police Academy (1984),2.902,3000
5291,Rashomon (Rashômon) (1950),4.248,1591
5553,Stakeout (1987),3.115,611
62394,Max Payne (2008),2.637,106
26950,Sgt. Kabukiman N.Y.P.D. (1991),2.625,4
8329,Three Came Home (1950),3.571,7
413,Airheads (1994),2.765,3255
58490,Miss Pettigrew Lives for a Day (2008),3.569,102
47721,"Red Balloon, The (Le Ballon rouge) (1956)",3.788,52
25903,"Mask of Dimitrios, The (1944)",3.611,9
33321,Road House (1948),2.882,17
1483,Crash (1996),2.935,1448
2194,"Untouchables, The (1987)",3.881,8569
5140,"Bad News Bears Go to Japan, The (1978)",2.007,145
4166,Series 7: The Contenders (2001),3.578,377
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),3.677,79
49314,Harsh Times (2006),3.112,129
2459,"Texas Chainsaw Massacre, The (1974)",3.192,1587
8596,Revenge of the Pink Panther (1978),3.617,582
8958,Ray (2004),3.833,1933
5136,Wendigo (2001),2.202,89
2063,"Seventh Heaven (Septième ciel, Le) (1997)",3.000,47
4196,"Die, Monster, Die! (1965)",2.757,35
25899,Cover Girl (1944),3.239,23
6714,So Close (Chik Yeung Tin Sai) (2002),3.452,63
5090,"Hunchback of Notre Dame, The (Notre Dame de Paris) (1956)",3.330,109
4172,Simon Magus (1999),3.038,13
8004,Planet of the Vampires (Terrore nello spazio) (1965),3.239,23
38188,Bubble (2006),3.149,67
4542,Shakedown (1988),2.517,30
8505,"Eel, The (Unagi) (1997)",3.565,31
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",2.364,11
1279,Night on Earth (1991),3.814,1314
2483,"Day of the Beast, The (El Día de la bestia) (1995)",3.284,160
6856,Yankee Doodle Dandy (1942),3.777,274
8687,Orgy of the Dead (1965),2.095,21
53883,"Power of Nightmares: The Rise of the Politics of Fear, The (2004)",4.500,4
6329,Manic (2001),3.375,60
3314,"Big Trees, The (1952)",3.062,24
2628,Star Wars: Episode I - The Phantom Menace (1999),3.099,15744
42217,Late Spring (Banshun) (1949),3.904,52
26144,Operation Crossbow (1965),3.386,22
27618,"Sound of Thunder, A (2005)",2.113,93
5040,Conan the Destroyer (1984),2.831,958
24,Powder (1995),3.233,4652
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.887,1106
1116,"Single Girl, A (La Fille Seule) (1995)",3.519,104
32300,D.E.B.S. (2004),3.176,91
60649,Space Chimps (2008),2.262,21
25878,Across the Pacific (1942),2.571,7
3487,El Dorado (1967),3.676,264
3870,Our Town (1940),3.464,138
5963,"Children's Hour, The (1961)",3.778,108
720,Wallace & Gromit: The Best of Aardman Animation (1996),4.230,4356
7811,Babylon 5: The River of Souls (1998),3.221,210
5731,"Entity, The (1981)",2.802,91
8592,"Wheeler Dealers, The (1963)",2.900,5
3604,Gypsy (1962),3.611,328
3679,"Decline of Western Civilization, The (1981)",3.896,249
3768,Braddock: Missing in Action III (1988),2.027,223
61323,Burn After Reading (2008),3.637,572
3775,Make Mine Music (1946),3.316,57
58879,Shine a Light (2008),3.447,47
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),2.908,2865
4278,Triumph of the Will (Triumph des Willens) (1934),3.823,310
5172,Full Frontal (2002),2.659,246
5625,Moonlight Mile (2002),3.425,365
3486,Devil Girl From Mars (1954),2.487,40
984,"Pompatus of Love, The (1996)",2.758,157
31160,"Abbott and Costello Meet the Killer, Boris Karloff (1949)",3.250,12
49037,Hi Tessa (Czesc Tereska) (2001),4.000,2
5255,Sorority Boys (2002),2.558,293
3140,"Three Ages, The (1923)",3.754,59
3454,Whatever It Takes (2000),2.863,208
52279,Are We Done Yet? (2007),2.040,50
6181,"Red Badge of Courage, The (1951)",3.483,86
6151,Yol (1982),3.786,14
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),3.000,3
42718,District B13 (Banlieue 13) (2004),3.689,281
3126,"End of the Affair, The (1955)",3.350,40
50442,Alpha Dog (2007),3.194,227
8134,Wonderful Days (a.k.a. Sky Blue) (2003),3.288,78
4301,Calle 54 (2000),3.289,45
3041,Meatballs Part II (1984),1.715,288
3957,Billy Jack (1971),2.925,388
853,Dingo (1991),3.345,74
2158,"Henry: Portrait of a Serial Killer, Part 2 (1998)",2.762,128
6876,"Flower of Evil, The (La Fleur du Mal) (2003)",3.141,32
522,Romper Stomper (1992),3.518,741
32296,Miss Congeniality 2: Armed and Fabulous (2005),2.428,368
54999,Shoot 'Em Up (2007),3.273,441
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",3.623,106
5453,Lost in Yonkers (1993),3.477,154
6869,Bus 174 (Ônibus 174) (2002),3.825,160
1671,Deceiver (1997),3.170,156
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),3.200,35
26151,Au Hasard Balthazar (1966),3.677,96
50806,Norbit (2007),1.949,137
638,Jack and Sarah (1995),3.331,372
6049,Ethan Frome (1993),2.795,56
7275,Uptown Saturday Night (1974),3.145,38
26479,"Pirates of Penzance, The (1983)",3.371,62
2957,Sparrows (1926),3.125,12
32389,Deep Crimson (Profundo carmesí) (1996),3.571,7
640,Diabolique (1996),2.970,2012
2460,"Texas Chainsaw Massacre 2, The (1986)",2.196,452
5634,Pipe Dream (2002),3.222,18
8375,"Hunting of the President, The (2004)",3.225,51
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),3.143,56
61950,Boot Camp (2007),3.750,2
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.120,3234
3858,Cecil B. DeMented (2000),2.956,475
7040,To Live and Die in L.A. (1985),3.529,343
50440,Primeval (2007),1.938,32
1659,Hurricane Streets (1997),3.033,60
370,Naked Gun 33 1/3: The Final Insult (1994),2.960,8210
2003,Gremlins (1984),3.252,6024
4343,Evolution (2001),2.803,2353
3204,"Boys from Brazil, The (1978)",3.593,808
7059,National Velvet (1944),3.440,191
59141,Son of Rambow (2007),3.609,133
1979,Friday the 13th Part VI: Jason Lives (1986),2.051,677
2583,Cookie's Fortune (1999),3.649,1231
759,Maya Lin: A Strong Clear Vision (1994),3.825,232
6631,Man's Best Friend (1993),2.314,51
7585,Summertime (1955),3.924,46
31107,Mikey and Nicky (1976),3.219,16
63468,Restaurant (1998),3.000,2
3619,"Hollywood Knights, The (1980)",3.107,183
4904,"Way We Laughed, The (Così Ridevano) (1998)",2.167,3
2384,Babe: Pig in the City (1998),3.066,2788
7318,"Passion of the Christ, The (2004)",3.232,1600
5125,Used Cars (1980),3.281,215
2308,Detroit 9000 (1973),2.833,24
27544,Waterboys (2001),3.115,13
2396,Shakespeare in Love (1998),3.879,14121
5440,She Wore a Yellow Ribbon (1949),3.688,223
1184,Mediterraneo (1991),3.744,641
6976,Tales from the Crypt (1972),3.005,92
33072,F for Fake (Vérités et mensonges) (1974),3.742,31
5378,Star Wars: Episode II - Attack of the Clones (2002),3.110,7934
2504,200 Cigarettes (1999),2.878,915
8852,Lord Jim (1965),3.286,35
5940,Eating Raoul (1982),3.406,261
5580,Aspen Extreme (1993),2.433,89
5595,Shock Waves (1977),2.786,28
8499,Pretty Baby (1978),3.327,75
338,Virtuosity (1995),2.984,2887
1285,Heathers (1989),3.778,6027
3990,Rugrats in Paris: The Movie (2000),2.437,359
906,Gaslight (1944),4.048,1134
1661,Switchback (1997),3.099,380
7445,Man on Fire (2004),3.721,1948
3479,Ladyhawke (1985),3.581,2232
8848,"Young and the Passionate, The (I Vitelloni) (1953)",3.926,81
48159,Everyone's Hero (2006),2.385,13
3688,Porky's (1981),2.724,1310
1349,Nosferatu in Venice (a.k.a. Vampire in Venice) (Nosferatu a Venezia) (1986),3.219,80
4735,Ghosts of Mars (2001),2.289,733
49530,Blood Diamond (2006),3.877,1798
4443,Outland (1981),3.386,603
7389,One Million Years B.C. (1966),2.670,115
2741,No Mercy (1986),2.837,212
484,Lassie (1994),2.757,430
2835,Chill Factor (1999),2.323,277
55895,"Desperate Hours, The (1955)",3.688,16
27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",3.471,17
26521,Racing with the Moon (1984),3.346,39
3799,Pokémon the Movie 2000 (2000),1.718,531
3,Grumpier Old Men (1995),3.150,7790
4095,Cry Freedom (1987),3.860,364
32602,Winter Solstice (2004),2.467,15
6738,Indiscretion of an American Wife (a.k.a. Terminal Station) (Stazione Termini) (1953),3.300,5
2410,Rocky III (1982),2.858,2676
7580,"Man in the Gray Flannel Suit, The (1956)",3.590,61
5213,"Oh, God! Book II (1980)",2.253,190
195,Something to Talk About (1995),3.109,2049
6412,Destry Rides Again (1939),3.812,170
2077,"Journey of Natty Gann, The (1985)",3.531,659
7119,Crazy People (1990),3.120,92
6132,"New York Ripper, The (Lo Squartatore di New York) (1982)",2.851,37
26336,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",3.136,11
2420,"Karate Kid, The (1984)",3.259,4212
4234,"Tailor of Panama, The (2001)",2.992,915
6526,Rhapsody in August (Hachigatsu no rapusodî) (1991),3.724,58
60161,Futurama: The Beast with a Billion Backs (2008),3.673,159
6745,"Shrimp on the Barbie, The (1990)",2.578,32
53833,David Holzman's Diary (1967),4.000,1
111,Taxi Driver (1976),4.132,12865
4406,"Man Who Shot Liberty Valance, The (1962)",3.998,882
2011,Back to the Future Part II (1989),3.374,10050
3094,Maurice (1987),3.772,397
31247,"Sullivans, The (a.k.a. The Fighting Sullivans) (1944)",3.205,22
3803,Greaser's Palace (1972),3.025,20
927,"Women, The (1939)",3.985,509
2287,Them! (1954),3.483,924
5876,"Quiet American, The (2002)",3.778,1053
50445,"Hitcher, The (2007)",2.659,88
1244,Manhattan (1979),4.101,4238
707,Mulholland Falls (1996),3.058,2938
5298,Human Nature (2001),3.319,398
37382,Domino (2005),3.032,420
4712,"Wild Child, The (Enfant sauvage, L') (1970)",3.602,83
7007,"Last Boy Scout, The (1991)",3.201,656
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.024,1494
3077,42 Up (1998),4.120,569
26492,Twilight Zone: The Movie (1983),3.275,162
3950,Tigerland (2000),3.550,760
2388,Steam: The Turkish Bath (Hamam) (1997),3.337,104
5760,Lady Chatterley's Lover (1981),2.864,55
5592,Monster in the Closet (1986),2.259,27
3304,Blue Collar (1978),3.608,166
1864,Sour Grapes (1998),2.464,56
5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",3.000,8
204,Under Siege 2: Dark Territory (1995),2.973,5026
4749,3 Ninjas Kick Back (1994),1.716,283
25828,"Petrified Forest, The (1936)",3.796,108
54274,I Know Who Killed Me (2007),1.896,67
8015,"Phantom Tollbooth, The (1970)",3.516,128
4838,D.O.A. (1980),3.081,62
1302,Field of Dreams (1989),3.684,6773
924,2001: A Space Odyssey (1968),3.964,13061
941,"Mark of Zorro, The (1940)",3.579,592
55768,Bee Movie (2007),3.153,249
4088,"Big Town, The (1987)",2.860,25
8817,"Trouble with Girls, The (1969)",2.500,9
64942,Tuya's Marriage (Tuya de hun shi) (2006),3.750,2
32345,Arrowsmith (1931),3.333,12
308,Three Colors: White (Trois couleurs: Blanc) (1994),3.922,2994
1968,"Breakfast Club, The (1985)",3.823,10932
1924,Plan 9 from Outer Space (1959),2.668,1368
5503,"Last Kiss, The (L' Ultimo bacio) (2001)",3.348,69
54290,Bratz: The Movie (2007),1.269,52
45525,"Lost City, The (2005)",3.000,41
54419,Czech Dream (Ceský sen) (2004),3.375,4
50794,Smokin' Aces (2006),3.109,472
3941,Sorority House Massacre (1986),1.795,78
6182,"Thrill of It All, The (1963)",3.686,43
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),3.513,40
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",2.367,15
4577,Casualties of War (1989),3.344,433
6059,"Recruit, The (2003)",3.392,1293
5424,Harvard Man (2001),2.239,88
801,Harriet the Spy (1996),3.020,953
1650,Washington Square (1997),3.456,273
7789,"11'09""01 - September 11 (2002)",3.362,58
5628,Wasabi (2001),3.301,281
5865,Tattoo (1981),2.781,16
3902,Goya in Bordeaux (Goya en Burdeos) (1999),2.877,57
1724,Full Speed (À toute vitesse) (1996),2.735,17
6654,Atragon (Kaitei Gunkan) (1963),3.167,6
1416,Evita (1996),3.202,2687
3097,"Shop Around the Corner, The (1940)",4.015,867
5362,White Fang 2: Myth of the White Wolf (1994),2.491,54
